CC AB,STD AB,F1,M,B1,B2,B3,Mo,Bi,Ti,BiC A,STD A,BiC B,STD B,inA,OutA,inB,OutB,Mean Connectivity,InABR,BCABR
-0.8327857203281904,0.002225728442569,0.8663261230581657,18324,5582,0,384,22199,5966,47571,0.7626098725755112,0.0022096665667006,0.8178076923550233,0.0050214443045486,1,4,1,3,E:2N,0.0,-0.10081642502648809
-0.4832975786915783,0.0058641192554386,0.6756534042321626,18060,993,0,538,24645,1531,64317,0.3863980628683179,0.0063194028999101,0.4656299101146675,0.0075122902166407,6,3,2,2,E:2N,1.584962500721156,-0.26909587238774846
-0.8398203508824044,0.0031279430236376,0.8950319810742137,23249,3144,0,1016,25761,4160,34239,0.5400536720682227,0.0043575911752469,0.8146955290873011,0.0017841850169853,3,3,1,3,E:2N,1.584962500721156,-0.59315819741022
-0.770719320115156,0.0066522854443748,0.80933208529408,17453,1074,0,1100,20549,2174,77989,0.466047128205092,0.0024855240021209,0.5862462357074169,0.0089946058539843,4,2,2,2,E:2N,1.0,-0.3310309018166029
-0.5734344576067932,0.0037435921303109,0.709075845682486,15992,1416,0,943,21218,2359,63972,0.3587435996504806,0.0037013791801329,0.4078115135669677,0.0058766793859299,2,2,3,2,E:2N,-0.5849625007211563,-0.18494941404197482
-0.8178364431298606,0.001867041631992,0.8786281944176682,18492,2131,0,742,20721,2873,46683,0.5332635270237366,0.004725391238286,0.602363645747242,0.0031005647895291,3,2,2,2,E:2N,0.5849625007211562,-0.1757860450044312
-0.8410883913920518,0.0029240364943807,0.9054619353646788,15602,3972,0,682,17236,4654,75779,0.6473991074809994,0.0052166513894287,0.8107373178240437,0.0020580459075161,2,2,1,2,E:2N,1.0,-0.32457917449688456
-0.7144598581320959,0.0012181824398976,0.8212599371576724,14048,5876,25,2821,15871,8722,58241,0.5689258860538833,0.0035135597435499,0.4656616895112468,0.0040984573834447,3,3,4,5,E:2N,-0.4150374992788438,0.28895852999744515
-0.5375060077408215,0.0083948178961997,0.6966380372977057,13946,974,2,473,19904,1449,100596,0.4573169705163467,0.0020347024453243,0.3699201305575534,0.0061710383503271,2,3,2,3,E:2N,0.0,0.3059806447939546
-0.8243721535638809,0.0023446483497537,0.8601382620122264,15480,4288,0,252,18727,4540,70012,0.7520061746467337,0.0007846062143931,0.828168514897261,0.0041756539752991,1,2,1,2,E:2N,0.0,-0.13917984795761107
-0.8384971648106418,0.0009637889435897,0.9000346860908776,14176,8650,0,1281,15092,9931,57660,0.6355752414587815,0.0014256878070844,0.5434687783911364,0.0044544601552594,3,3,2,4,E:2N,0.5849625007211562,0.22586576967101712
-0.7990630022166822,0.0018138103045993,0.8803849253083741,10894,4807,0,1621,12183,6428,64532,0.706546583393926,0.0060697477423838,0.5425602673712122,0.0026747595550334,2,2,2,3,E:2N,0.0,0.38100128173732073
-0.7160997565220052,0.0080113941396341,0.8045230760371981,14994,2455,35,2138,18391,4628,69466,0.4812220268746722,0.0008090752254921,0.5773718344294809,0.0041102996507418,3,2,2,2,E:2N,0.5849625007211562,-0.2627980509948223
-0.456023271725882,0.010330077806976,0.6763889776868487,14771,1280,156,2036,20325,3472,78205,0.404577839123129,0.003294948075545,0.3741735822065996,0.0015963773300207,3,3,3,3,E:2N,0.0,0.11270959447645769
-0.3939750587865758,0.0186268204666032,0.6505310916029633,14275,1180,93,1628,20628,2901,84637,0.4070834706617317,0.0056074554384325,0.318572747202562,0.0082478418105098,3,2,4,3,E:2N,-0.4150374992788438,0.35370178848128686
-0.7648921696827596,0.0027949352825601,0.864405616481601,12516,4302,1,1894,14706,6197,72857,0.5491416973682116,0.0042161350863944,0.4744974520000154,0.0059984873910413,5,2,2,3,E:2N,1.3219280948873624,0.21077812185497502
-0.7764408261879705,0.0020383275252365,0.8554476604679064,11751,2735,0,2231,13419,4966,53344,0.583606805136408,0.0046054385357381,0.6016934491216407,0.0008968383051621,2,2,2,2,E:2N,0.0,-0.044031943779792214
-0.6598781755361135,0.0060299744964692,0.7646369137670197,17199,2620,0,2541,21239,5161,52880,0.3632983126958083,0.006769229541627,0.5626685824473626,0.0041141966001662,4,4,3,2,E:2N,0.41503749927884376,-0.6311307450148169
-0.7517244712738349,0.0083862257568136,0.8282016520147032,18298,2608,0,947,21853,3555,71549,0.5763314275450931,0.0063752121285654,0.5548720437268566,0.0066154265959595,2,3,2,4,E:2N,0.0,0.054743575398772164
-0.5800019876301693,0.0037161404104191,0.7521651601745639,13909,3704,10,2305,18043,6019,74013,0.5206158304175752,0.006577432556446,0.4337567553563634,0.0124585977377895,3,2,3,3,E:2N,0.0,0.26333295408751184
-0.7122629024992614,0.0030643586745133,0.8021054696439663,12659,3601,0,2279,15145,5880,61174,0.5675541622604026,0.0050857585906082,0.5160358333379281,0.0048723813553204,3,2,2,2,E:2N,0.5849625007211562,0.13728682746317505
-0.7135658297373816,0.0040648976889514,0.7980495932568852,15763,4270,45,1879,19017,6194,61218,0.5791763547083484,0.0030314777361223,0.4747615857676248,0.0036823219505933,2,2,3,3,E:2N,-0.5849625007211563,0.2867994971800765
-0.766497289162625,0.006476464847602,0.787643808557777,18008,2352,0,511,21843,2863,74926,0.414657776177886,0.0038962057419779,0.7356383620706755,0.0068800127850314,2,2,1,3,E:2N,1.0,-0.827075567577115
-0.4995583091258447,0.0091136096611173,0.6666545692095521,12607,1687,199,2216,19512,4102,82662,0.5153203951187172,0.005290720257921,0.401822876972042,0.0009401144489646,2,3,3,3,E:2N,-0.5849625007211563,0.3589099886250556
-0.8118905757321597,0.0045461894970133,0.8546741695407515,18930,4026,0,1203,21659,5229,55090,0.3897578169021663,0.0132940739972548,0.7663325290590679,0.0039906177875104,4,2,1,4,E:2N,2.0,-0.9753925884924897
-0.4189765869415903,0.0117169754046604,0.6376120509536969,15634,1039,121,1587,23578,2747,59348,0.3756609546838463,0.0055158382116166,0.3461673836646919,0.0035735418917267,3,3,3,3,E:2N,0.0,0.11796137491315768
-0.6034191533710649,0.0036194544161257,0.7446820135499381,19093,1391,0,985,24763,2376,54908,0.3980950135501763,0.0010612913870649,0.4275959452361562,0.0036586026287855,2,4,3,2,E:2N,-0.5849625007211563,-0.10313537181535407
-0.514491855884266,0.0041144875094562,0.6882127090493378,13051,2046,77,3094,18214,5217,69541,0.4898650447073246,0.0031830674829837,0.3239794955219039,0.0052257415059112,3,2,3,3,E:2N,0.0,0.5964818402749082
-0.4194145202039859,0.0055102698942984,0.6433951267624577,14577,707,0,505,22072,1212,89222,0.295640678986086,0.0010688034144757,0.4252950020020608,0.0073441041410632,3,3,2,2,E:2N,0.5849625007211562,-0.5246191084810334
-0.8205725436757575,0.0040881706003086,0.8146358996477607,11666,2936,0,1955,14218,4891,69555,0.7941845768421353,0.0054327407213636,0.4029982763750253,0.0050969645969041,1,3,3,2,E:2N,-1.5849625007211563,0.97870067547217
-0.6975788682727391,0.0042937255923129,0.803490293267245,11922,3455,0,2866,14324,6321,67788,0.6312960602237462,0.0013540274774317,0.3699320201523188,0.0050231968159863,3,2,4,3,E:2N,-0.4150374992788438,0.7710565665823664
-0.6257725973499795,0.0131083840889242,0.7537503758728603,12977,1984,53,1364,18599,3401,89791,0.4744980078947368,0.0035346692633052,0.501077835975126,0.0091272769987842,2,3,2,2,E:2N,0.0,-0.07863269455307138
-0.650361216924214,0.0017340760905485,0.7408774552765892,14477,848,75,1301,19185,2224,96985,0.4807185600559021,0.002388808789094,0.4249351514684032,0.0039693941847857,3,3,3,2,E:2N,0.0,0.17794981439460705
-0.761965234488867,0.0035886185033522,0.859849704777241,18963,2914,0,737,22368,3651,55890,0.5770519452080295,0.0064330372891226,0.5714919153215775,0.0049724167554738,2,2,2,2,E:2N,0.0,0.013968104276716896
-0.810752197787915,0.0050320286908887,0.8548904223456611,15962,6727,0,988,16818,7715,75791,0.6425252699139913,0.0078999664603504,0.3725710379542997,0.0055777960846503,3,2,5,4,E:2N,-0.7369655941662062,0.7862376654349157
-0.7369966420239765,0.0081963656633268,0.8038968683776784,16862,1953,0,1049,20136,3002,84940,0.459647341286479,0.0010078458027746,0.5641053177537293,0.0101952143793499,3,2,2,2,E:2N,0.5849625007211562,-0.29543714139612076
-0.8481293464663343,0.0005458531435204,0.844334520351487,16817,3764,0,1174,18926,4938,82279,0.4235261421727547,0.0021686098925865,0.8743067240751525,0.0053040268035385,4,3,1,2,E:2N,2.0,-1.045688471723221
-0.7870184811613296,0.0024904403817798,0.7639666120249468,14946,1832,0,1941,19217,3773,53073,0.4093421146696492,0.0052808401701154,0.802872230523529,0.0025108807994381,3,3,1,2,E:2N,1.584962500721156,-0.9718633104643076
-0.7404557135869513,0.0035708009349888,0.8684905709727199,19252,3710,0,790,22607,4500,38233,0.5577451251472625,0.0025041546073638,0.5667962745123355,0.0036713827715349,2,2,2,2,E:2N,0.0,-0.023224276661015522
-0.8236433137584397,0.0084039976850356,0.8425894743287512,15287,4387,0,1619,17941,6006,65326,0.8607055349111109,0.0032680959835662,0.4395074933000045,0.00672853285358,1,2,3,3,E:2N,-1.5849625007211563,0.9696319838146726
-0.7847636777918839,0.001292547137033,0.803490596110934,14086,3308,0,1497,16559,4805,62740,0.4367007605590697,0.0050616039147326,0.7303886018363769,0.0038120498164267,2,3,1,5,E:2N,1.0,-0.742019207632413
-0.6120388751752851,0.0062484889415589,0.7391455925339913,15917,3809,25,1290,20142,5124,74578,0.56840662262146,0.0025863189918406,0.3871437036431022,0.0008181483832798,2,2,2,3,E:2N,0.0,0.5540541849083817
-0.7149581829934624,0.0052992256020105,0.8190682106401115,18956,3254,0,1670,22931,4924,48101,0.4752257470481038,0.0057098578175204,0.5651210448134136,0.0040037722234435,3,4,2,2,E:2N,0.5849625007211562,-0.24994691400068456
-0.8075819864378797,0.0089134040334793,0.8082109897800003,17391,2267,0,596,20106,2863,68591,0.4956657774186542,0.0107466720310131,0.7685424213676223,0.0075987806480191,2,3,1,2,E:2N,1.0,-0.6327572415038247
-0.6074217398061964,0.0006196924006289,0.7304477690151178,13924,2858,101,1595,18354,4554,76334,0.5195682700035263,0.0015545216998619,0.3701275764399011,0.0049936395786197,2,2,2,2,E:2N,0.0,0.4892907002275379
-0.839046340060822,0.00219746078885,0.9184828757429946,14072,7962,0,492,15535,8454,88325,0.7182467841353595,0.004586592094633,0.807499355123429,0.0041280231462626,2,2,1,4,E:2N,1.0,-0.16898147938058775
-0.8305866358023488,0.0007560317787131,0.8681488808136409,17989,5582,0,308,21776,5890,46507,0.808593950053104,0.002775692502673,0.7820455807175365,0.008308825908744,1,3,1,2,E:2N,0.0,0.04816271335096069
-0.8292839772132932,0.004904898788396,0.8840886315555061,17710,4027,0,610,19800,4637,80829,0.7998216477426762,0.0031053108635372,0.6156308622564569,0.0060162427167867,1,4,2,2,E:2N,-1.0,0.3776127718674273
-0.7871099784628134,0.0051141030828283,0.8035647044056734,18365,2935,0,453,21679,3388,63736,0.4508847637393192,0.0040059404136523,0.7417521753155434,0.0040167055700536,2,2,1,3,E:2N,1.0,-0.7181784932950273
-0.8331667707344795,0.0016977970013378,0.8412802090137165,14931,2691,0,1381,16427,4072,58178,0.7708219719526038,0.0049579407686539,0.4637126277179214,0.005231650529152,1,3,4,3,E:2N,-2.0,0.7331666812344836
-0.8386323344683643,0.001258923076345,0.8447421025293942,17251,3340,0,1301,19278,4641,63533,0.7955306662625095,0.0044994096766857,0.4328535525846149,0.0046236047151373,1,2,4,2,E:2N,-2.0,0.878038544654357
-0.8015795260545285,0.0037993079695932,0.8907308608244567,17435,3677,0,493,19964,4170,54169,0.6386597801300408,0.0042448816539783,0.7743622640361437,0.0045706846893578,2,2,1,4,E:2N,1.0,-0.2779610503501874
-0.7041106324328869,0.0032209973712002,0.7814011855423278,15734,2379,47,2319,18780,4745,60563,0.4483612135025939,0.0037345723916366,0.4326087695487534,0.0072290454311333,3,2,3,2,E:2N,0.0,0.05159856903248673
-0.7731774879181402,0.002806650839534,0.8191183203610439,17089,2517,0,1865,20157,4382,61156,0.5772527450823334,0.0038775114373391,0.4829981771470416,0.0069575887251897,2,4,3,2,E:2N,-0.5849625007211563,0.2571853843573056
-0.7945484182747317,0.0025288031274041,0.8302678283317199,16309,3855,5,1622,18150,5482,65079,0.5775755353613908,0.0010739815874686,0.4884044748134994,0.0041991353213514,2,3,3,3,E:2N,-0.5849625007211563,0.2419332160962963
-0.860587060790566,0.0023393442385652,0.8694052728387492,13641,4703,0,1268,15048,5971,58716,0.8018863981813982,0.0028008312898835,0.5396603749605781,0.0024731626154163,1,5,3,2,E:2N,-1.5849625007211563,0.5713461070753966
-0.8254373471436459,0.0019937398754622,0.8912130880130497,18084,6320,0,2366,19385,8686,41687,0.6631756927425491,0.0018622770086768,0.5762090895159923,0.0018230842634033,3,2,3,2,E:2N,0.0,0.2027987102301997
-0.8452885726387351,0.0011952979516126,0.8600197741582973,19564,3655,0,1120,22824,4775,38434,0.819355530448331,0.0016589969248011,0.4722469171886805,0.0043624357612259,1,3,3,2,E:2N,-1.5849625007211563,0.7949482155953906
-0.5213520965444265,0.010681423591248,0.6798114072424858,13876,1250,145,1459,20805,2854,76355,0.4279376041043504,0.0043888280197226,0.4175134144594681,0.0068331211180576,2,2,2,3,E:2N,0.0,0.03557790701065793
-0.6604691971460505,0.0060303466881935,0.7496022395424244,13589,1327,0,1628,17304,2955,49653,0.4935787308234359,0.0006868865244654,0.5401545926907717,0.004727677838633,3,2,3,3,E:2N,0.0,-0.13009213932918315
-0.7944135588076108,0.0033464889248038,0.9178768445059552,15244,9857,0,1485,16123,11342,51301,0.5846063239437624,0.0059511860611337,0.5471367349265779,0.0045746323659107,4,2,4,3,E:2N,0.0,0.09556401353963273
-0.6842803078784238,0.0004451661138684,0.7507803164071557,16794,3067,16,1313,21081,4396,56067,0.5628879984131812,0.0068719168111378,0.4103507169895138,0.0011150736527363,2,3,2,2,E:2N,0.0,0.4559904141239761
-0.318745243166999,0.0058872370488589,0.6047723788575619,11138,1150,144,3217,18762,4511,75015,0.3963848313229393,0.0034425160092236,0.4331863375375113,0.0039263655091742,4,3,4,2,E:2N,0.0,-0.12808598666996782
-0.780801823953524,0.0052332767989754,0.8278263154437364,17632,5231,0,1932,19352,7163,60892,0.5483610127381435,0.0023045480945511,0.4793533846398274,0.0066237745957326,4,5,3,2,E:2N,0.41503749927884376,0.19403638331719406
-0.4806984516483387,0.0113959284234284,0.7020349037731944,14536,1796,13,1510,20061,3319,72485,0.4490233838874023,0.0020239468625789,0.3169484926148644,0.0144950276557553,3,2,4,4,E:2N,-0.4150374992788438,0.5025421718105798
-0.8478631734589653,0.0016308582785063,0.8950175668541678,13805,7401,0,1057,15065,8458,54933,0.6648485167348988,0.0064088282766987,0.793360144533254,0.0047676780848108,2,4,1,3,E:2N,1.0,-0.254950258313946
-0.660918302671169,0.0057243299167981,0.7447206829414408,17126,1190,0,748,21757,1938,80124,0.6805123716814797,0.0069033424640863,0.2786922245705299,0.0038318573518263,1,3,4,2,E:2N,-2.0,1.2879486378483336
-0.7715163706424241,0.0017568028197574,0.8069462468410628,13324,6213,51,3662,16004,9926,58564,0.613099010879918,0.0027646908049631,0.5288637622715148,0.0062701712025619,2,4,2,2,E:2N,0.0,0.2132239517844862
-0.8076814826968836,0.00228532115492,0.8172629283227781,17345,1529,0,664,21394,2193,71529,0.7927138561497209,0.0059195958267479,0.4128162479688352,0.0083359169963403,1,2,4,4,E:2N,-2.0,0.9413004393528777
-0.6809912580772131,0.0041863276176002,0.812076888866927,17659,3453,47,1711,21584,5211,40474,0.4686614823105814,0.0059888338017503,0.5196162312408298,0.0044559685403633,2,6,3,2,E:2N,-0.5849625007211563,-0.14890026742074877
-0.7308124773859971,0.0028081727949633,0.816197686749365,17064,3219,0,2767,20701,5986,40549,0.5246081581631711,0.0021232283708166,0.5788682277210285,0.0033091742049378,3,3,2,2,E:2N,0.5849625007211562,-0.14199473061263826
-0.8203975800769059,0.0044782256783129,0.871196356946832,17102,3336,0,541,19508,3877,66318,0.5262831853269242,0.0133481271702939,0.8401956530122033,0.0083348656310854,2,3,1,2,E:2N,1.0,-0.674886019991199
-0.6619839385489805,0.0043085523858361,0.7453432348217595,13741,2782,19,2502,17655,5303,72851,0.3923587252441201,0.0041077653283053,0.5476726151910366,0.0015979576643405,2,3,2,3,E:2N,0.0,-0.4811404612116297
-0.5408355666115731,0.0038216231891014,0.6945468527356208,15861,2508,126,3138,22250,5772,44213,0.495071253892905,0.0065662296874016,0.4194378923239398,0.0036913875059502,2,2,3,3,E:2N,-0.5849625007211563,0.23917898080230915
-0.5287727693408656,0.0081545222495371,0.7247316995034438,9274,2700,202,2248,13712,5150,74916,0.5478337672563086,0.0046228952397178,0.3605944102329745,0.0100715948081552,2,2,2,2,E:2N,0.0,0.6033611603457866
-0.8504767587431817,0.0010065641054661,0.926267465870136,12627,10267,0,1817,13374,12084,49883,0.5760832878125571,0.0016957299746782,0.8626981617412977,0.0004626667149193,4,2,1,3,E:2N,2.0,-0.5825784760375832
-0.5827786295980569,0.0028098803737461,0.6895826545422232,18441,561,0,438,24754,999,67522,0.7023117573062599,0.0060597552745581,0.2535767828956938,0.0041492814798627,1,3,4,3,E:2N,-2.0,1.4696889267742783
-0.8023334092994635,0.0035745360345795,0.8126661709128322,17510,1759,0,549,20005,2308,98167,0.7436335732024614,0.0070160166875414,0.4709533337264062,0.0057003969565668,1,2,3,2,E:2N,-1.5849625007211563,0.65900779403666
-0.7261118097164454,0.0026329554268589,0.849924032531951,17239,4313,16,2283,20036,6612,55945,0.5546683895321914,0.0019047508674865,0.5044328443242907,0.0005844944944498,3,2,6,3,E:2N,-1.0,0.1369632942276634
-0.5868505623530845,0.0084839215499254,0.7147011308562197,15169,1050,1,977,19165,2028,95945,0.3469863161691384,0.0068206074382447,0.4783983470860747,0.0001213429989462,4,3,3,2,E:2N,0.41503749927884376,-0.46333363541225697
-0.4830584159482693,0.0074748820495791,0.6952391006017101,13757,3728,279,2521,20653,6528,56838,0.3937263035587468,0.0069175981415928,0.4888592059478326,0.0005118037822253,2,3,2,3,E:2N,0.0,-0.3122259237274785
-0.7171316150577017,0.0042544856540263,0.793669281627899,13549,2406,0,1884,16293,4290,87573,0.4564426744825202,0.0045869064520986,0.5394158031716557,0.0082605332085617,3,2,2,2,E:2N,0.5849625007211562,-0.24096410785152503
-0.7908639415669095,0.0014460099349557,0.8192105669704928,17551,1598,0,1037,19946,2635,77676,0.4425605904281073,0.0049435158655662,0.6227220565604314,0.0037858295520372,3,2,2,3,E:2N,0.5849625007211562,-0.49271339346024384
-0.6204503685971308,0.0034692669241646,0.7371010271950884,14821,1584,79,2305,19501,3968,50818,0.4763584757673673,0.0033038581980582,0.4349513716988745,0.0025435739860914,3,2,2,3,E:2N,0.5849625007211562,0.13119354453693424
-0.5376449153294943,0.0062076606489491,0.6891194524417404,15908,964,64,1662,22180,2690,55227,0.3593754282022449,0.0058481258209155,0.4528079952534896,0.0022963166838502,3,2,3,2,E:2N,0.0,-0.33340766219108847
-0.8373053040440751,0.0053429769944866,0.8535332234193475,12298,3442,6,1350,13033,4798,104324,0.594988139439815,0.0065667643146467,0.5200528161477295,0.0021926258732896,2,3,4,2,E:4N,-1.0,0.19420276021480398
-0.7434810361263834,0.0013204070449317,0.8062230413604579,9884,2541,24,1787,11328,4352,129133,0.4475631171017258,0.0037982201795747,0.471590956804877,0.0063800372105756,3,5,4,3,E:4N,-0.4150374992788438,-0.07544490234098963
-0.5403644052740261,0.0028164718091882,0.7449295254183603,8588,1869,171,2152,12062,4192,94715,0.4939117976785733,0.0053867935827959,0.4332376462152743,0.0026376869909556,2,3,2,5,E:4N,0.0,0.18909481815901164
-0.7283235885329923,0.0024444224039473,0.7909616954157381,13450,2857,2,1355,15597,4214,109047,0.3599507550479017,0.0033658319884312,0.6318308680800425,0.0055454345443709,3,7,2,5,E:4N,0.5849625007211562,-0.8117388770451762
-0.405096089816903,0.0048551479475076,0.6622837166368797,5843,2651,369,3166,8908,6186,101834,0.4800429806568964,0.0036769325967454,0.3364768642319456,0.0009561683210086,3,5,2,4,E:4N,0.5849625007211562,0.5126562731742861
-0.4084837940192458,0.0056490888163445,0.672938836555553,8170,1585,120,2199,13643,3904,127707,0.3459642284813255,0.0034095148452553,0.4344914522490364,0.0024853972279624,5,6,3,3,E:4N,0.7369655941662062,-0.32870491933986384
-0.8181296532073196,0.0022842447867528,0.8665077754442269,8285,5449,42,1952,9103,7443,127131,0.5026927646290958,0.0014967434521104,0.6367168866252948,0.0006616280936135,4,3,2,7,E:4N,1.0,-0.34097510288007915
-0.396633194652825,0.0012956714448156,0.6590998699718972,6145,1832,401,3205,11969,5438,119205,0.3134194774109487,0.0092218103058563,0.6017902474314675,0.0024783223922525,2,5,4,4,E:4N,-1.0,-0.9411658879666264
0.0612520622386048,0.0091617935191574,0.4529591706256701,2362,463,2127,5389,9081,7979,101667,0.4120048123651874,0.0013858875220732,0.4295620997444125,0.0038031516313247,5,5,5,4,E:4N,0.0,-0.06020552127668762
-0.211455737542232,0.0061970577701157,0.5509905986083816,6358,340,1095,3633,14234,5068,112962,0.3924920843229962,0.0016737213119197,0.4121994328375004,0.0089499288441772,6,4,4,5,E:4N,0.5849625007211562,-0.07067896140990604
-0.3996243020837104,0.0055297274977683,0.651755529306342,11904,939,102,1682,18340,2723,98204,0.3745970804716451,0.0070590444928154,0.3834798310261277,0.0106832163596205,7,4,7,3,E:4N,0.0,-0.03381104616134136
-0.5330970479139316,0.0075348497361109,0.7208535835986817,10939,2193,45,2297,13307,4535,107406,0.3786222038479123,0.0052292873696124,0.4717294772250239,0.0039819457331121,5,5,5,3,E:4N,0.0,-0.3172007355264898
-0.1499105784234316,0.0109785198244638,0.5561331123202767,7024,708,468,2845,14036,4021,111004,0.3494192224431017,0.001774414136678,0.4049668032040217,0.0028644694811103,4,6,6,3,E:4N,-0.5849625007211563,-0.21284467241905236
-0.6487598018725967,0.0097562871758118,0.7433760439811359,8660,2262,38,2401,10680,4701,113867,0.4023084346359153,0.0040861277026221,0.4737384145435275,0.0057499477963751,4,3,3,4,E:4N,0.41503749927884376,-0.23578867680764634
-0.7350021611630296,0.0042622719124493,0.8373031134357186,10125,4550,16,1707,11082,6273,117009,0.4966321681947971,0.0046741717186749,0.3781073012129636,0.0047380826419799,4,3,4,6,E:4N,0.0,0.3933820038740819
-0.3508892308748718,0.0097995048593608,0.605100220379893,6808,890,579,3853,10948,5322,114348,0.323000160925341,0.0029814716281689,0.3523169596986554,0.0019627180388455,4,3,5,3,E:4N,-0.3219280948873623,-0.12533904070511204
-0.731276092499078,0.0036448937072821,0.8452572423319268,11305,3198,22,1759,12562,4979,105698,0.4751611977095193,0.0064185306915443,0.4130755324307475,0.0062703313724542,4,5,4,4,E:4N,0.0,0.20201142053119658
-0.2488423210975594,0.0196281863406909,0.5781019202363368,6827,598,415,2546,12291,3559,135400,0.3731516658293203,0.0023040498147598,0.3618799367560388,0.0006820532015334,4,3,6,6,E:4N,-0.5849625007211563,0.04425100219727768
-0.3838978455150439,0.0203599791122901,0.6355112735134119,8682,1622,114,3773,14458,5509,85111,0.4711018184756135,0.0029597611126076,0.3232590052938574,0.0015735132783589,4,4,4,5,E:4N,0.0,0.5433483399425836
-0.6274764580571592,0.0014300990454465,0.7601607035156326,12981,2958,33,2292,14769,5283,102798,0.4458310703950479,0.004034525784239,0.4730832634579642,0.0044517369661965,4,4,3,6,E:4N,0.41503749927884376,-0.0855969597871111
-0.4657837356996653,0.0029909416734858,0.6516606102921341,9030,823,200,2204,13767,3227,126038,0.4686875398650392,0.003684817364956,0.3407222340500216,0.0039436826390945,4,3,4,3,E:4N,0.0,0.460030346537723
-0.776966506591496,0.0021453104188743,0.7768662641037362,11762,1467,0,878,14521,2345,124701,0.3602175141049156,0.0035704368086539,0.7562300164770478,0.0046243192532849,4,4,1,5,E:4N,2.0,-1.0699567861840813
-0.7047449915302106,0.0039415785749802,0.7911343348573917,11187,2311,30,1722,13158,4063,114825,0.4333407751636173,0.0051562961665096,0.5208438995171548,0.0040689174112608,3,5,6,4,E:4N,-1.0,-0.26534905843873663
-0.4653764218997797,0.0088864592546652,0.6720812662414364,7063,2768,460,4507,11144,7735,105825,0.3594073627005928,0.0047743355183661,0.4446987085482987,0.0017477454339101,4,2,4,3,E:4N,0.0,-0.30720825123279905
-0.4094681743858652,0.0099436411563953,0.6599614905425303,8665,1247,108,1920,13379,3275,132435,0.47440625928663,0.0051030266463475,0.3199354541076849,0.0079591522610357,3,4,3,5,E:4N,0.0,0.5683421691986151
-0.6737304589554668,0.0044488311145866,0.7956225263459062,8884,4349,159,3054,10499,7562,104855,0.6057238542333678,0.002112387572104,0.4186220504977353,0.0061764217608311,2,6,4,4,E:4N,-1.0,0.5330119216989263
-0.627175683529202,0.0055781037915479,0.7223599218867358,6809,3015,367,5197,9391,8579,79884,0.413035122971295,0.0028055765422273,0.6129622065363834,0.0043093018142308,4,4,3,5,E:4N,0.41503749927884376,-0.5695336560017981
-0.5101807027364713,0.0036218720901878,0.6863815705740104,8784,699,41,1065,12119,1805,157140,0.4010973859890636,0.0116683610747155,0.3018137119124888,0.0038110836756013,3,3,5,4,E:4N,-0.7369655941662062,0.4102942124726417
-0.67449399545646,0.0032873379795593,0.7849137275597735,11972,1975,23,1365,14669,3363,111797,0.5692589555445586,0.0043274245891843,0.3910166653823444,0.0081907451208648,2,2,4,5,E:4N,-1.0,0.5418549854885338
-0.8512021473136113,0.002268110892654,0.9053778434514766,8078,4814,0,698,8355,5512,96098,0.7939560147622662,0.0049399349359399,0.6763045975042674,0.0025205794152402,1,5,3,5,E:4N,-1.5849625007211563,0.23138592293705676
-0.3007942696558555,0.0110414029683488,0.6178577193124042,5144,1887,423,5676,9363,7986,99128,0.3732932501479722,0.0040859919666925,0.4996419595862587,0.004274983253003,5,6,5,5,E:4N,0.0,-0.420585216359126
-0.8127713561516522,0.002915565220444,0.9012383573243016,9942,7142,1,1396,10760,8539,94480,0.6093062770571858,0.0043176466636552,0.5095312158989374,0.0052239748400372,3,4,3,3,E:4N,0.0,0.25799706873121797
-0.5263140123120345,0.0060040989643259,0.7261685195935073,9291,1108,50,1843,11483,3001,136091,0.4078123549998063,0.0059070606094494,0.3148366128961745,0.0054404413091989,4,2,7,3,E:4N,-0.8073549220576042,0.3733021594989936
-0.5162608093372083,0.0061527922384736,0.7031821548847261,10294,1779,71,1929,13049,3779,130949,0.3809656268501719,0.0031014268741166,0.3917172478916211,0.0055051999563619,5,5,6,4,E:4N,-0.2630344058337938,-0.040151819252383376
-0.5422752249985008,0.0068292350468142,0.6907671778361434,5734,2145,447,4663,8200,7255,94424,0.4330322336852049,0.0090546094348711,0.3918139588693015,0.0013191567936312,7,3,6,3,E:4N,0.22239242133644802,0.1443056226938677
-0.5693556964963947,0.0028640632094115,0.7209641793911457,7066,2390,283,4108,10237,6781,104130,0.5061408544062101,0.0042481637329488,0.4044412775638312,0.0038096120263329,2,5,4,3,E:4N,-1.0,0.3236086824966924
-0.4256319641905606,0.0007969512858118,0.6710148367952522,10955,2930,171,3124,13502,6225,84250,0.3851610677147501,0.0040650699042668,0.4138393671984661,0.001039085592212,5,3,4,4,E:4N,0.32192809488736235,-0.10360900846159177
-0.8523869641703206,0.0066394344890232,0.847254544729178,12116,5193,0,1890,14022,7083,75197,0.8525175949145359,0.0029535146003729,0.4758928932012319,0.0012344236355444,1,4,3,8,E:4N,-1.5849625007211563,0.841092699880674
-0.6646773299923576,0.0069072118482254,0.731939751092063,7366,1626,214,3207,10613,5047,97064,0.4201079051125632,0.0057090690848124,0.4905839465879162,0.0042617589086506,5,5,2,3,E:4N,1.3219280948873624,-0.22374009218564728
