A,B
0.4257703352667565,-0.6543730156170737
-2.0121809027906625,0.047169505234456
0.05214846732504407,1.6315211757357628
0.09760200443342172,-0.7309462128176912
-0.6354922463696311,2.3936568938826017
-0.7254335983401838,-0.33166022001297113
-0.6085359137037094,1.798315241667027
-0.27450432549712134,0.08606390997121154
-3.3592169237327614,1.1471338933352881
-2.289174619293622,0.04739388605409912
0.8875868267279987,-2.7789386946454444
2.306241864968714,-2.007138064517242
-1.3379701087017215,0.6611266592369277
0.4510736759802671,-1.1965487350673185
0.5044483410721787,0.46175684323998567
1.1379448051443224,-0.04002773467657757
-1.1929865272059694,-0.5696796321934452
0.18233901147684548,-1.5470886433040434
-0.41632922330015554,-0.5850098356210585
2.2732926980049872,-3.8090392611526758
0.2870387419179126,-1.1881944405324836
0.1658843174621246,-0.8557055152864144
1.5178348091171576,-1.3714954121955303
-1.2335315013639303,0.5534387812962278
-0.5457612107447033,-0.16660737518211655
0.4338474281807539,-0.619125447698998
0.6626696429664274,-1.5652414407128614
3.0366906197164067,-1.5494433449113394
1.084835595514866,-0.018996572331383636
-0.42938143995560085,-0.9187993265717355
0.2218178314258053,-0.47149616261312105
-0.09461807689850528,-2.0325209826145034
-1.9372712617697698,0.683883478695042
-0.5987463573612909,0.9586705415717522
-0.2895616367510238,-2.958056196171156
0.39859620308935434,-0.4312677944486027
0.7861068268589976,1.6705981330757829
0.24419092193061,1.6471756289027446
1.308436529787527,-2.2966447685623343
-1.5973326987472982,0.48131169652183386
-0.2589499744900754,0.3714805278039069
0.45023556140444376,-2.4295109630147538
-0.19778966610169899,0.1001658553860961
-0.9552195661178874,1.8672971039695447
0.5956819176307374,-1.9971446875498984
0.13132036207693365,-0.8719552909748772
-1.2132674820778917,2.451956024271878
0.6945514741686496,-1.0055685568268025
-0.2558972366718389,-0.7684531529196881
-0.5362233250855324,-0.7040652609245465
-0.08289313755533669,-0.4602988463635014
-0.9535114350486459,0.23580081836298505
-0.32305392401553085,1.3225906153035274
-0.49571419135351147,-1.6323131478007578
-0.5946546410416342,-0.7402119733698915
-0.019434709547632465,-1.090586514239539
-1.8760924423921717,0.8968040155499416
-1.8249430345152047,1.078846249724759
0.4182336056976979,-1.865177313375009
-0.8142379029515252,-0.6084407702873201
0.22573270872076992,0.1698649581120972
-4.19051551701425,0.6707899499695941
-0.756856199469375,-2.0695593818431126
0.9627107226028615,-3.000697630896056
-2.0027773202660573,1.188138191126116
1.5102921717855815,-3.3018909440474755
-1.5348285713115961,1.5358071921704706
-1.4008964442320115,0.27633203578407384
-0.5155363100032372,-0.27330077917217255
-1.4349909294224743,0.0950744859785286
0.2810108548958369,-0.26025653640710866
1.2806739844633765,-2.0280404997159063
0.012216718916405234,-1.8005494765727343
-0.6239043671168697,0.22032794505004957
0.16203127474817705,1.185140178035913
0.43075018521821856,-0.3922349350731366
-1.5331625822816461,-0.07509307424112796
0.4655799899166993,1.4064993143578832
-1.5145999986006629,0.21131055979820576
0.28257404885798115,0.9138994345586783
-1.0177284197636038,-0.10024026277786828
-2.9967626962033953,1.5103490481336757
0.8140560574787025,-2.9168680487781065
0.0969651476340296,-1.1728532126137317
-0.7173399636911374,-0.4416823718273862
-2.512698752653555,0.931974736279787
0.788648740144883,-3.346362444301373
-0.1817898698008296,0.11792955310767153
0.7193865262399355,-0.2223806001017103
1.3535237856198163,-3.417790446637688
-0.7973783302789347,-0.053666002964164856
-1.809251229566917,0.27527952113008297
0.5936520104297065,-1.428626270773861
-4.929205994324763,1.2512342721596128
-0.3780181710754985,-1.8899101107448362
0.9011699543083548,-0.564891112042448
1.1842667833427802,-0.1774230494884992
0.6975797932351468,-4.754578089630463
-0.9805335408039296,0.5778476531764257
-2.059499323600414,0.18172147408185346
0.24153400420104956,-0.6151475518964226
-1.5066646919870865,0.27466441937450053
0.6544566715145262,0.35715063482224607
-0.07089525958385716,0.5024855287523501
-3.6387001713606173,2.3143895055975694
-6.263755368409763,0.25378143916019813
1.2704452844404868,-1.0182645553717844
-0.8725900548898918,-0.21704474639065877
0.24992460237931172,-3.4601634025783907
0.7753822686354679,0.05710257175027708
-0.5422957172519072,2.11939446708419
0.43833890309743156,-1.6463097120503476
-0.08375803398790632,-0.9656780568907063
-0.6183747014004408,0.7140944754115034
3.0466373225417924,-0.267344959959448
0.5476864672364743,-0.2977521277682276
0.17209534512224448,-3.355702133794149
-1.4376309115661512,1.5913621970154692
-0.30118693183306305,1.1852329134613724
-0.4656803082667796,2.437610891552467
-1.1515506624603618,1.8759934819794135
0.16827026581754667,-0.8810086679477911
1.224117004628677,0.32549802376455134
1.5849020923214174,-1.197177131062215
0.3349660561178066,-2.4056257544636366
0.16401628295407458,-2.706511030362655
1.191037079187895,-1.7580030470214691
-0.5556295372540224,-2.672426222009956
0.6098621230762008,-0.5300923057636587
0.10469801491867092,-3.989612319758414
-2.5479480084907817,1.2909191977609493
-1.513837503385064,-0.4971631234820695
0.21303456396554318,1.031479847797778
0.31218690540262883,-0.3231162393806055
-3.6093393793500517,0.9028376547001146
-0.20478091226497022,1.3057263863589608
-2.305791973702993,2.1065078096924594
0.7979349551208061,-0.8295622315503335
-0.4974065683893729,0.8546032362208433
1.104337119585306,0.5843426997057203
-0.4745080808713406,2.5612761754005597
-0.7634835274615651,1.5361518696434195
0.15771939581203293,0.05868750447631133
-0.07119261696390732,-0.745324419010518
-0.03734783320251974,0.2911132844029359
-0.4617981205910788,-0.7113871442892316
-0.3667953915463218,2.122248837539853
-1.0647471200882983,0.6544309021189638
-4.312285136473532,0.9659755639499897
-1.0847775858294764,0.17812911121938751
-2.187363784723638,1.4070518359137676
-1.1806263064667468,0.877381456161756
1.430145496218296,-4.7401016357666075
-2.2352686494259655,1.02058473230525
0.009893392843669187,-0.8521504411439758
-2.2552077417735386,1.5930327316726967
0.8336005112901032,-2.0761815342702397
0.6963115935480456,-0.8775164982547901
-0.5890064262240199,2.5633591557262645
-1.8144110693497468,1.9063643338173837
-0.042781793166164254,-0.4325158316954328
-0.2915856361895372,-0.3844629930702081
-0.5616605750827742,0.9905423454532603
-0.3653814670504543,0.8474353714823586
-0.015300457337849422,1.0861165773808843
0.18837989557645984,-1.9471534839827274
-0.4727562323594691,1.7828540413447092
-0.47873134336972145,0.10500787674408904
-0.23167107799069536,2.186386408736202
-0.16354039753327632,0.27925514718448274
-0.035037110356487815,-1.6866291943916287
-3.399113225566295,1.622994704589323
-3.2742676310895398,1.570875125732936
-0.32039976324181185,1.1274328034209846
-0.0879080402310695,-0.10239782054362767
1.1251048740886747,-3.6443706522629733
1.367503127139683,-2.531442111082702
-0.6686875701049224,0.755955116764004
0.1572841906399066,-0.22181413580703316
-2.3109663859666996,0.37165756816160217
0.17065385106796174,-0.8469189958490012
0.026024341472428235,-0.2043322111089691
-0.2611334835165627,-0.33469714307189846
-0.4751973198317217,0.07942457230789782
0.36399758883072714,0.9689096998415373
-1.5517476154601966,0.8862960542462198
1.3770000523120653,-0.23320340790235905
1.7513517258501126,-0.6985679308432893
-0.31214504360145345,0.42213449783834744
0.6020103128395394,-0.8446774574007451
0.3192490447161107,-3.9906401914322127
-0.08508728055435558,-0.3709975498937043
1.1173089906705127,-1.6738310571787456
-2.9380635616798307,1.0911927070507017
-1.8344521690634565,2.0931149984575743
0.42742608417500916,-3.562868859023951
-0.23935589547352726,-1.4388346253184061
-0.7656437992888167,-0.8104110691939993
-0.3884217408689079,0.5445922756570314
2.352448444872662,-0.24415137610240423
0.014865759629275624,-1.534831678906167
-1.8926660793589125,-0.8954672880759811
0.4745782999326003,-2.5492336942818627
-3.231398937008009,1.337590732496463
-0.48132997117577536,1.030590755012429
1.962464437862337,-0.13575306698274756
-0.24184818355426532,0.35999008978989794
-0.6931000202307862,0.9878588546102447
0.04512492539334352,-1.5067698094622413
0.2721436972078255,-1.6450072008473036
-0.5830187119870635,-0.27057319036460287
-2.0777964518189425,0.4227898065616116
1.1440463422724503,-0.0861071893880043
2.744176817229003,-0.4237659524785682
1.0854078607773996,-0.15479203892926008
0.044231671700689625,-2.902518700812083
-0.6563501927141009,-0.2505942184236605
0.17608820488244073,-1.1174016434355918
-1.4914738653002872,0.37211800279150575
0.27684194381261756,-3.624845954206887
-2.1578198520750282,1.0030207724231255
-1.3241483075156564,-0.6171579002805087
0.16673857992216262,-1.631254472401719
-0.614663838837749,0.5157136211196359
0.36579433633773206,-0.285051913976634
1.4961710439652938,-3.0638057091699094
0.2974194683629208,-0.3295859944302294
0.5523071252268692,-0.8216592926526997
-4.763798096253328,0.913793729143644
-3.9890497873423536,0.6825563245118057
0.5502996675234049,-0.02258471994723779
-0.6986604063123063,1.2812380732926174
-0.6371976204830312,0.32289883785377177
-0.002102122022803292,-1.2950275961602074
1.2343244367065036,-0.027098276319250214
-0.05464221719640207,-2.0344729660455028
-1.5892457595624383,1.3194664690647098
-1.3599076001835653,0.6951618573795038
0.4682861390005727,-3.63808020731922
-1.1713991691159993,1.226508932533791
-0.8859002438419368,-1.7452279315400814
0.5283661145499061,-0.7460273924454696
-0.47745014660508156,0.17170993912910515
0.5157282289723585,-1.6506332580750902
-0.3123297596428355,2.131318426999735
-0.05606008020061457,-0.8570326694696506
0.14172235646700507,-0.11993843444451746
1.6200650948258881,-1.1644658446054814
-1.0870453789345473,0.11042803538737642
-0.5260237700243958,-0.2501814485054441
-3.0139007214159794,0.8703371305739708
1.5835850551308377,-2.2179678390526925
-0.09619741874486426,0.7535760964262556
-2.3575380655942326,2.0103119910144653
1.3247683423418828,-0.9337676672902132
0.7930319060820722,-1.310510845464803
0.4353231872576384,-1.4250377989082672
0.20306935015093616,-1.7252048616345848
0.6956656781794599,-3.8972770184773435
-0.3232280060843813,-1.4788528796518134
-0.02050992232582695,-0.01756922497868257
-0.5425785021510806,0.9514605243671495
-2.1709953440416734,-0.12821912428851553
-0.1626235127905522,-1.6580306916290477
-2.6336251374761654,1.402174147084444
0.04758137304814172,0.1609195563023932
-0.35316539571665995,-0.9677046177617606
-1.0029960354481666,1.068716039367402
-0.047811662173608216,0.298639445103423
-3.681924512745705,1.1000204062050147
1.2377918994534722,-2.5902512863120046
0.5721796567834113,-0.16845430169756068
-1.064101598570547,0.4685845700018726
0.5046145461243392,0.06907873587386038
0.5983049641885306,-0.057817048127563074
0.3477272170065539,-0.5411300911415091
-1.7564315003008206,0.4785711377246895
0.2742878211508624,0.8943465267752663
0.49534999294431387,-2.0857728415607664
0.33492667103435625,-1.3127118526956374
-0.3461808450175752,-0.03176131182111163
0.7165480432756689,-1.2353001456690123
-1.304016622110011,-0.3105882022006168
